symbol,series,Date,prevclose,Open,High,Low,lastprice,Close,averageprice,Volume,turnoverinrs,no.oftrades,deliverableqty,%dlyqttotradedqty,sent_mean,sent_sum,sent_std,news_count,concall_count,concall_pos_ratio,concall_neg_ratio,concall_net_tone,concall_tone_intensity,concall_tone_surprise,concall_guidance_flag,ret_1d,momentum_1m,momentum_3m,momentum_6m,vol_30d,vol_90d,rsi_14,macd,signal,macd_hist,ema_cross,sent_3d,sent_5d,sent_lag1,news_intensity,momentum_1m_z,momentum_3m_z,momentum_6m_z,vol_30d_z,vol_90d_z,rsi_14_z,macd_hist_z,ema_cross_z,sent_3d_z,sent_5d_z,sent_lag1_z,news_intensity_z,concall_count_z,concall_pos_ratio_z,concall_neg_ratio_z,concall_net_tone_z,concall_tone_intensity_z,concall_tone_surprise_z,concall_guidance_flag_z
DRREDDY,EQ,2020-07-06,"3,921.45",3925.0,3940.0,3877.0,"3,892.00",3892.0,"3,894.20",569619.0,2218213075.15,47113,222674.0,39.09,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.007509977176809568,-0.033019453899475804,0.24713610510293993,0.35167048690699443,0.015425353579112526,0.02835417553918365,35.21053317690007,0.5600154592407307,24.35206218785914,-23.79204672861841,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
DRREDDY,EQ,2020-07-07,"3,892.00",3894.9,3919.0,3814.0,"3,821.80",3823.5,"3,858.67",1035997.0,3997569735.95,79875,470299.0,45.40,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.01760020554984587,-0.03631918540175416,0.23537964458804517,0.33460155677336023,0.015707403778074468,0.028415271151226707,31.276053728578106,-10.135133762247278,17.45462299783786,-27.589756760085137,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
DRREDDY,EQ,2020-07-08,"3,823.50",3831.0,3944.7,3831.0,"3,888.15",3886.7,"3,903.99",1362258.0,5318236443.85,96969,453241.0,33.27,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.01652935791813781,-0.05749551384645235,0.2351277488242023,0.34772356877839017,0.015980285963039017,0.028313918962593897,37.28867286559595,-13.35742863649375,11.292212670971539,-24.649641307465288,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
DRREDDY,EQ,2020-07-09,"3,886.70",3905.0,3917.0,3854.05,"3,899.00",3896.6,"3,884.41",491243.0,1908189454.35,41014,150326.0,30.60,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0025471479661409724,-0.05249848024316106,0.08746371958026344,0.3535265817948139,0.01598516848198935,0.028123284433781065,38.685904089682396,-14.940053638977133,6.045759408981805,-20.98581304795894,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
DRREDDY,EQ,2020-07-10,"3,896.60",3899.7,3957.0,3883.2,"3,905.00",3905.45,"3,924.65",830601.0,3259815084.0,65991,266473.0,32.08,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.002271210799158263,-0.037497535488959066,0.06039913114308981,0.35408432147562574,0.013310740719347782,0.028114302468045544,36.250809410748985,-15.303762075236136,1.775855112138217,-17.079617187374353,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
DRREDDY,EQ,2020-07-13,"3,905.45",3915.3,3928.95,3874.0,"3,904.00",3899.55,"3,901.31",535690.0,2089891037.3,42363,225803.0,42.15,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.0015107093932836824,-0.027046245586895945,0.0767627120984109,0.3459487444990941,0.012248562280489383,0.028111857834187473,23.38504577822988,-15.88497225093488,-1.7563103604764025,-14.128661890458478,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
DRREDDY,EQ,2020-07-14,"3,899.55",3904.0,3996.05,3874.0,"3,975.05",3983.15,"3,944.34",1208945.0,4768493473.3,89304,346435.0,28.66,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.021438371094100628,-0.007265159634125107,0.0631372444349545,0.36385892826570787,0.0125638491968749,0.027692744506275978,42.754505601558684,-9.490365154962092,-3.303121319373541,-6.187243835588551,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
DRREDDY,EQ,2020-07-15,"3,983.15",3989.0,4047.8,3961.0,"4,030.50",4036.45,"4,013.41",1059395.0,4251784427.45,56958,362612.0,34.23,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.013381369016983946,0.00773945499257267,0.06010347725601428,0.3762188885100579,0.012409389684974962,0.027685163386594182,53.48837209302325,-0.12034118911469704,-2.666565293321772,2.546224104207075,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
DRREDDY,EQ,2020-07-16,"4,036.45",4031.1,4162.95,4011.1,"4,148.25",4152.15,"4,109.20",1561868.0,6418024128.75,80833,570363.0,36.52,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.02866380111236344,0.041892502258355835,0.07550542007174954,0.4052695705147731,0.013343026480706755,0.02742193053071067,64.33572962375129,16.451846717906392,1.157117108923861,15.29472960898253,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
DRREDDY,EQ,2020-07-17,"4,152.15",4141.0,4158.0,4100.0,"4,119.00",4118.75,"4,118.34",742576.0,3058177965.9,46911,225543.0,30.37,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,-0.008044025384439268,0.0278886947841277,0.04814800676922282,0.3972284415496301,0.013413071826744356,0.027145909593596407,63.31312017640578,26.583881725197443,6.242470032178578,20.341411693018866,1,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,
